Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2017-01-17,229.07371520996094,234.95867585656868,228.4687211771364,234.29868370128253,39234251
2017-01-18,227.15972900390625,230.55871587997433,226.3237281445035,229.37071233991554,15867619
2017-01-19,227.4127197265625,229.96470594630657,226.8187106537134,227.73170882543897,15284274
2017-01-20,225.67469787597656,228.23768346428832,225.25669751613586,227.46769516836704,8784907
2017-01-23,223.4967498779297,226.8187246757291,222.81475845587255,224.79474965911615,13708502
2017-01-24,226.0047149658203,226.33470367591968,223.73871906107533,223.73871906107533,9419288
2017-01-25,223.8047332763672,227.19270550825556,223.55172724419103,227.0387107756459,23856654
2017-01-27,225.52073669433594,226.3567375383509,224.17873843120606,224.45374373291398,21861796
2017-01-30,229.8546905517578,230.21769282572163,225.4547235116352,225.48772238329136,15678126
2017-01-31,229.94268798828125,231.83468204321696,228.8646954739331,230.30569026294825,15125194
2017-02-01,230.92169189453125,231.19669718748037,227.74271236079116,230.1407038843297,11312284
2017-02-02,229.56869506835938,231.1746841760499,228.41370521537752,230.99869019791808,9099129
2017-02-03,227.40170288085938,231.09767909850802,226.620700257471,230.1186832563287,13219481
2017-02-06,229.16171264648438,229.87670292560676,227.0497259969106,228.13871819523789,9991907
2017-02-07,226.79672241210938,229.31570988180403,225.98273550351965,229.23871250937296,9905562
2017-02-08,225.53172302246094,228.413712622301,224.8387320253489,226.79670915279573,16230826
2017-02-09,227.20372009277344,227.4787253905736,225.8947354079062,226.1587263954773,9861688
2017-02-10,226.6317138671875,227.81970262474002,225.619719092755,227.69870676134502,12518554
2017-02-13,226.56573486328125,227.47873309772493,224.83874970383465,227.25872591488138,8565757
2017-02-14,230.95468139648438,231.6366874461676,226.576713621483,227.69870462483783,18244623
2017-02-15,231.28468322753906,232.64868063190065,229.95368469447885,231.6366858738331,15236663
2017-02-16,234.8486785888672,235.2776786279463,231.55970276550542,231.55970276550542,19655195
2017-02-17,236.60865783691406,237.20266691655598,232.8576831759712,234.6286814191787,14847356
2017-02-20,236.58665466308594,237.34565809350931,234.6286775262867,235.51966175947337,11650581
2017-02-21,239.4026336669922,240.0076276425623,236.06964496101244,236.5426434551663,14186476
2017-02-22,265.64849853515625,266.5614820166489,240.23863270357407,240.45863987022315,127323130
2017-02-23,260.2034912109375,268.8384446861515,259.4554874960167,266.9904493299892,62249698
2017-02-27,272.55645751953125,276.49441089022463,261.8755145831481,261.90849876826445,83422197
2017-02-28,272.36944580078125,274.5584443024559,270.2684442869638,271.03844730220504,36111716
2017-03-01,271.5884704589844,273.76645475256566,270.5984749281299,272.82045771768287,24385665
2017-03-02,272.08349609375,276.03246431191894,269.94951007755753,272.33647278575285,18063590
2017-03-03,276.8794250488281,283.3143960755556,273.1394647324896,273.1394647324896,84305639
2017-03-06,287.17535400390625,288.63834800360297,278.35342088270767,279.17840734051697,66724743
2017-03-07,287.08734130859375,291.93830723464737,285.1513489130846,290.1453246242178,42071555
2017-03-08,284.0624084472656,287.69237263175717,282.94041738140504,287.69237263175717,43336972
2017-03-09,283.0834045410156,285.55839353084764,281.9284292600904,283.7984242047962,31094457
2017-03-10,281.9614562988281,285.1184518723215,277.46247693454626,283.8534507804967,24785585
2017-03-14,283.68841552734375,290.17840009780076,282.7534326849032,290.1233872851883,27765035
2017-03-15,287.08734130859375,289.58432916416035,283.8863775793802,284.0293579929697,24107889
2017-03-16,285.4813537597656,288.286330930204,284.5903402786932,288.1983339500717,15924023
2017-03-17,286.15234375,290.3873011943758,285.56934907427967,287.7583179995359,22727289
2017-03-20,281.7744445800781,287.37341530374795,281.23544826399285,287.3184024924555,12869337
2017-03-21,278.03448486328125,282.4564521250542,277.044489124071,282.0824648305855,22596181
2017-03-22,277.1324462890625,278.49642912663114,274.23947155728183,275.43844533820715,20291685
2017-03-23,280.1244201660156,281.05940291290995,276.75844703140416,277.89142301477676,11807911
2017-03-24,283.0834045410156,284.2384091934354,279.05742440898854,280.30042605913616,16282523
2017-03-27,275.24041748046875,281.32340010392375,274.38241748821184,279.64038430369396,32452615
2017-03-28,274.0634765625,278.078442373231,273.2604599031582,276.75845803938023,21707345
2017-03-29,276.46142578125,277.1984152471214,271.335454333665,275.37241898920024,18924345
2017-03-30,279.54144287109375,280.4434414873783,275.6584724682917,276.09845746574996,27862325
2017-03-31,290.5963134765625,294.28128985880454,278.5183753677407,278.5183753677407,45390562
2017-04-03,302.4212951660156,303.7082952823264,294.1493426178202,295.238349494274,44886623
2017-04-05,311.2982177734375,311.95822456029936,303.62027490752223,306.9422493460274,40323877
2017-04-06,316.4681701660156,318.75615048871987,308.4822382825097,309.978216379204,50620850
2017-04-07,309.45025634765625,315.47822696752405,308.5592720530351,312.6842635251031,31875272
2017-04-10,303.89532470703125,313.4762479148794,303.0043110085007,310.1982714904725,30768410
2017-04-11,301.91534423828125,308.0973100516112,301.4203464007611,305.3253162871991,32249647
2017-04-12,297.87835693359375,305.0173344097239,297.2513635732314,304.2143176639373,27448279
2017-04-13,300.25433349609375,302.1462983236032,296.4153322886168,297.878326436847,12713918
2017-04-17,306.20526123046875,307.01926275117427,300.29830179364524,300.29830179364524,11837502
2017-04-18,301.44232177734375,310.1982580293992,300.7383164235297,307.9872894026851,16016414
2017-04-19,301.13427734375,304.15927668615217,298.6592885623271,301.178275838909,11572557
2017-04-20,301.29931640625,305.0942897920459,300.1003132364672,303.3783189383831,8393496
2017-04-21,308.5482482910156,312.6182264412283,303.2792671311256,303.70826713012974,30230907
2017-04-24,311.8262634277344,315.6982488437409,308.04227501013764,309.9892526571947,25512511
2017-04-25,315.2142028808594,322.90316009571393,313.7402239407821,321.19817437332136,36764315
2017-04-26,311.6172180175781,316.8091871505392,308.57024888903044,315.69821049482323,16763153
2017-04-27,310.0882263183594,313.3112187940435,308.4822519208686,311.73822858120434,12571594
2017-04-28,306.9422302246094,312.4641877800001,306.0182325291612,310.14322328996514,11848658
2017-05-02,301.5192565917969,308.43821035920826,300.5842739529807,308.43821035920826,18591411
2017-05-03,301.4202575683594,303.76322118682265,300.29826671684503,302.91623557988237,9500038
2017-05-04,298.747314453125,303.5102837182896,297.88931442738556,302.4982889597365,14365934
2017-05-05,292.2133483886719,300.81531899478796,291.4983581184318,299.55031813421317,15598448
2017-05-08,290.70635986328125,294.68834142943416,290.03536808115086,292.59835402557985,16066733
2017-05-09,292.67535400390625,293.40132919298196,290.45334182589306,291.27835768890014,21106150
2017-05-10,299.0002746582031,299.9902701147255,292.74132753297056,293.65431094157856,22906024
2017-05-11,299.0993347167969,301.3433169517029,297.3613352300679,300.1003152739382,13783848
2017-05-12,297.0972900390625,300.07826128831766,295.6893089294623,299.20927638920773,7523427
2017-05-15,295.7003479003906,298.40634375601127,293.36836866503995,298.40634375601127,6738085
2017-05-16,298.3843078613281,302.9162702758889,295.0183055497552,296.12931159191504,12655992
2017-05-17,297.6802673339844,300.50724369657127,296.5032636895004,297.6582680893629,9844573
2017-05-18,292.0153503417969,296.99831227417224,291.3003600833292,294.8533414987693,9790379
2017-05-19,290.1453857421875,293.8523622829346,288.1984079992745,293.2583825144256,12813204
2017-05-22,291.3113708496094,293.39037343565684,289.3423938867671,291.8283679183915,8801430
2017-05-23,287.2193603515625,292.56535380965374,286.4383723669095,291.65234096636914,9223001
2017-05-24,285.49237060546875,289.01236769013826,284.92039017067975,287.64835560265743,14326531
2017-05-25,286.5373840332031,288.7263532549563,285.2173704171441,285.998387774285,25922008
2017-05-26,294.2043151855469,295.7662910133817,285.9983615063511,286.8673464037246,21430443
2017-05-29,298.51629638671875,300.3972760379523,293.8303099793064,294.13832880478515,24022633
2017-05-30,299.0552978515625,300.2323016285688,296.66830611264794,298.29630914091894,9658309
2017-05-31,294.95233154296875,300.947317809218,293.87433897064767,300.73831025800456,16423338
2017-06-01,292.2133483886719,294.7983335459587,291.05837314335895,293.1923590154493,9534069
2017-06-02,291.443359375,294.5123575244614,289.73837345707483,293.6983559098017,11495005
2017-06-05,292.455322265625,295.0183080176446,289.48536512226235,291.7733455959084,10835031
2017-06-06,288.81439208984375,293.46736586326745,288.4184055705511,293.46736586326745,9591064
2017-06-07,294.57830810546875,295.23831486574005,287.9783579887172,288.46234140715654,11199223
2017-06-08,292.97235107421875,295.8543409123369,292.16936377081777,294.7983475505031,7903123
2017-06-09,293.8523254394531,297.6472985071251,292.81833141538056,295.9203134875983,13836547
2017-06-12,290.2773132324219,292.5433236365782,289.73831703116883,291.83931840809834,8432435
2017-06-13,289.1553039550781,291.9382817665323,288.41831459090247,290.53030077057787,6025338
2017-06-14,298.6483154296875,299.1982966409152,289.4963637314192,289.4963637314192,52939271
2017-06-15,304.4672546386719,306.8982448330066,299.0002802786987,299.1982734994269,28290813
2017-06-16,305.5342712402344,307.07424792980663,301.2442711395511,305.6002689824378,32710880
2017-06-19,310.0332336425781,311.4742284673773,305.84227402983174,305.84227402983174,15236956
2017-06-20,310.71527099609375,312.8602713558551,309.63727834644345,309.9782814160974,10142474
2017-06-21,312.8382263183594,314.15821053113746,308.93322774117433,309.71424507950644,19992472
2017-06-22,315.1812744140625,317.98625236843264,314.09226742333806,314.47726900476096,22118609
2017-06-23,315.88519287109375,317.2381906293653,314.7302177088554,315.9182064275965,31143289
2017-06-27,316.1711730957031,317.4581730718013,313.49819122010877,315.03819721642947,32591540
2017-06-28,307.66827392578125,316.7872121334584,307.01928140595857,316.7872121334584,15567803
2017-06-29,306.3922424316406,310.19822972474896,305.8202619981975,307.99824623775316,12898245
2017-06-30,303.59832763671875,306.3262934969299,302.5093206576812,306.23829649314865,7814271
2017-07-03,303.8292541503906,306.83225420122454,301.61828574380064,305.4022443865207,9195278
2017-07-04,312.8272399902344,313.96024538758616,305.5782964237479,305.79828891697315,18816782
2017-07-05,317.3812255859375,318.43721890537745,313.2782334914663,314.47723661460424,27209010
2017-07-06,317.35919189453125,318.99817981810327,316.35818212027124,318.71216024174856,13590313
2017-07-07,328.0511474609375,329.50312722737846,316.79822349941384,317.45820095166283,35845310
2017-07-10,328.4251708984375,330.1961840193234,327.6001843064106,328.9201687279529,3504540
2017-07-11,328.7551574707031,330.9661260245132,327.13816863238935,330.21815156796225,20995547
2017-07-12,332.44012451171875,335.49810810731793,329.4481386603164,329.86612437356314,17104482
2017-07-13,337.5220642089844,338.1651436027515,333.98518675322686,334.56174375505054,23010262
2017-07-14,340.10540771484375,340.60434043237126,336.0695977155094,337.0563908882755,20530867
2017-07-17,344.0968322753906,345.8375456650185,340.82604490167927,340.82604490167927,18749450
2017-07-18,337.0342102050781,344.10793502616366,335.0606535029013,342.99919896488194,19640167
2017-07-19,339.927978515625,341.0478163466021,335.4154104083836,335.4154104083836,11790198
2017-07-20,339.0299987792969,343.7088592417047,337.8768846583881,341.435936606717,13626050
2017-07-21,351.4700012207031,352.95569755526503,342.5890103963189,343.70881877856834,97142371
2017-07-24,358.1778869628906,360.3177350564565,351.4700197632216,354.796228297483,43429394
2017-07-25,355.2729797363281,360.32882963227627,354.26401236774916,360.2733795022522,20063064
2017-07-26,359.8409423828125,361.42643703982145,355.0401101530573,355.7275377683266,21954323
2017-07-27,353.64312744140625,361.78124054512483,352.2128516210168,361.0051459799752,18409364
2017-07-28,353.5655212402344,356.1156351851967,349.91777298029587,352.8559194251609,14331863
2017-07-31,358.1667785644531,358.9650768875159,353.9092269814265,355.22863218683875,16567422
2017-08-01,355.5945129394531,359.8409625683317,352.91135432093404,359.8409625683317,12311920
2017-08-02,361.271240234375,362.7125883361989,356.59235062741084,357.01368871608435,20786240
2017-08-03,365.9057312011719,369.18762078142913,358.5769889816956,360.7501128789064,19707381
2017-08-04,359.70794677734375,368.7663315031887,358.14462603599895,368.7663315031887,18579866
2017-08-07,358.4217834472656,361.8034123287918,357.57913689130254,361.8034123287918,9537088
2017-08-08,355.36163330078125,359.46396546224423,351.8691044709567,358.78763974560763,10961296
2017-08-09,354.5300598144531,359.2311230556049,351.46997088825105,355.1287908856531,10436651
2017-08-10,351.3258056640625,356.27078405575986,349.9066319179372,353.25501394088946,10188164
2017-08-11,342.8772888183594,350.3612505458427,339.9391128109944,343.9195025918442,16996281
2017-08-14,348.820068359375,351.359080139807,346.1480118050747,346.1480118050747,13440617
2017-08-16,347.27899169921875,349.4742899315309,343.7531863646104,348.5872950649941,13576650
2017-08-17,347.5007629394531,354.2751531403341,346.18135759179745,347.9220714749724,15828719
2017-08-18,349.3411560058594,349.87336467708025,344.4072793568269,346.8132462312469,7935890
2017-08-21,346.9019775390625,351.2815014333888,345.9817363422205,349.6960067320352,7573558
2017-08-22,345.9374084472656,350.3390771257185,345.0504135906936,348.58729114884596,9533641
2017-08-23,350.8158264160156,351.81369190248404,344.4073250139104,347.0017871207206,8320052
2017-08-24,347.7113342285156,353.26611639561764,346.9241378429523,352.5787183934968,12654347
2017-08-28,347.3787536621094,350.7936586669331,346.1923932406207,350.15060886494285,12316426
2017-08-29,339.7506408691406,347.5894181485818,339.2738822541896,346.3365353502256,15164812
2017-08-30,346.8355407714844,347.8777547430191,341.76861759678405,343.16561773565417,10334911
2017-08-31,353.5766296386719,354.2307813344224,349.0307845589066,349.2525258786555,25104625
2017-09-01,357.03582763671875,358.47717559640006,354.5744401595001,354.76290544954924,15431918
2017-09-04,357.75653076171875,362.8123805042196,353.8759395322366,358.2332893665264,21560532
2017-09-05,362.0251770019531,362.52410972735373,359.4639909852287,361.44862001938765,25216776
2017-09-06,364.8635559082031,366.4379784756321,359.85208370254236,360.65035244717217,48745984
2017-09-07,362.8234558105469,369.2098126370031,361.44863011293194,364.99660941707214,16205339
2017-09-08,362.2912902832031,365.10749378075093,360.1625144627684,363.6661160324475,13248413
2017-09-11,362.7347412109375,366.7040287972623,362.1360397165631,364.2426412215425,12690592
2017-09-12,365.3291931152344,365.8835463355118,362.335596910801,364.88568093403404,6500191
2017-09-13,376.5274963378906,381.3615753844981,364.55311016798373,365.4401050255674,29377106
2017-09-14,374.24346923828125,382.07117437463523,373.4230263856734,379.54326421339397,11867640
2017-09-15,373.33428955078125,378.23489042606684,370.2076485810613,373.4229860658106,28595395
2017-09-18,374.9974365234375,377.43667987707147,373.91087444213116,376.9709934965214,5061995
2017-09-19,371.9151306152344,376.41662731665457,371.20555841007007,376.3944531852432,7718697
2017-09-20,375.7070617675781,386.94967313302186,374.79789268698175,379.67635009323595,24942703
2017-09-21,373.1347351074219,377.72492830569644,370.87291450768384,375.6405007561369,12950541
2017-09-22,362.51300048828125,372.49165479337927,360.650314403999,372.49165479337927,12294087
2017-09-25,364.353515625,367.19189303512326,357.1023679946324,361.4486158259271,14229631
2017-09-26,363.71044921875,366.79274216484043,360.2068477943011,364.420050997808,10564143
2017-09-27,354.419189453125,366.1940068912153,352.8004484752281,366.14965863442296,18448855
2017-09-28,348.7868347167969,356.0823306520776,346.0149796782929,354.6409826108441,29547622
2017-09-29,346.325439453125,351.8691198027437,345.5271411933858,351.1373439309011,16666208
2017-10-03,354.064453125,356.5036668011051,348.29900130241083,352.57875670882294,18345748
2017-10-04,363.1560974121094,365.8614005465747,352.8448306664471,354.4413976694957,18907611
2017-10-05,365.5066223144531,367.41365679087505,363.067408693903,365.88358254154394,10631751
2017-10-06,371.22772216796875,372.2477617893705,364.81919113428455,365.4400964014347,12997688
2017-10-09,368.3893127441406,372.44729674791967,367.21405430886244,372.0924810809639,8850408
2017-10-10,373.9551696777344,375.7735074677797,368.54453417062797,368.54453417062797,14732024
2017-10-11,372.6025390625,380.6963334497577,370.7620270403874,374.8865336899504,15420644
2017-10-12,387.0605163574219,388.85668025771145,373.46738858932906,373.46738858932906,18642942
2017-10-13,388.701416015625,395.02122100414687,387.3265902835023,389.9654006973145,21509701
2017-10-16,388.8566589355469,395.59777231751843,381.9824711640137,389.83235029411924,32009221
2017-10-17,387.7701110839844,392.04983689754187,384.59909184908736,389.38885229381066,13898844
2017-10-18,405.5764465332031,407.0843171019354,388.0583791108196,389.1227670431549,36671941
2017-10-19,403.5363464355469,408.85828582343163,400.4762275868905,406.15295306564065,8014767
2017-10-23,416.774658203125,418.9699859578907,403.1815312160351,404.8668243595984,27455320
2017-10-24,414.3354187011719,420.300437117699,411.6522898436859,420.300437117699,13857773
2017-10-25,416.8411865234375,419.5021412668896,412.22881957381895,416.9298830412206,10011782
2017-10-26,420.16741943359375,424.7797570491367,412.8940973133276,416.8855592679219,16840049
2017-10-27,412.38409423828125,424.29195862047544,410.5435820354678,421.3205360580379,11498547
2017-10-30,417.9942626953125,419.3469141700643,412.71667196540267,414.2245423432432,7823263
2017-10-31,417.26251220703125,419.43563619238034,413.4262692346385,419.08085010660267,9504986
2017-11-01,422.451416015625,424.7797589646441,419.4356454053318,420.3226402442393,17571371
2017-11-02,419.8126220703125,424.20324817509817,418.770408274653,422.5623032181099,10277678
2017-11-03,419.23602294921875,423.95923061702166,416.95202856305264,423.95923061702166,4798537
2017-11-06,413.5592956542969,417.99426955450195,412.0070769929594,417.99426955450195,9757496
2017-11-07,402.11712646484375,414.66803917718306,400.4983853862977,413.93629289461194,20447574
2017-11-08,393.735107421875,401.80672829623586,392.09419205163687,400.2545094538494,17752793
2017-11-09,399.3675231933594,403.5363785123298,395.61997639078106,396.8174091476155,15007224
2017-11-10,391.9833068847656,399.5670669702896,389.9210534785723,399.5670669702896,13923102
2017-11-13,388.16925048828125,395.5534436328341,387.3931262681677,392.49332462108424,9088619
2017-11-14,393.2472229003906,396.92821711928724,387.1713339410897,388.05832870364924,12481463
2017-11-15,391.9167785644531,394.9768678257711,389.36666470671344,392.27156465736397,15272059
2017-11-16,400.8531799316406,401.80669713708545,392.71503729248457,392.71503729248457,15160866
2017-11-17,404.4233703613281,410.1887927775508,402.91547015671244,407.5500118269478,12219276
2017-11-20,408.39263916015625,409.94488766849526,401.3632614219142,401.89544060992733,9231195
2017-11-21,413.58148193359375,416.73029721250464,410.4548407847109,411.0313977704179,13082246
2017-11-22,412.783203125,416.28680439839786,409.54566180042997,415.7545956858044,11058315
2017-11-23,419.99005126953125,421.2761805341015,410.96491307551184,412.89412177485866,16031638
2017-11-24,421.808349609375,425.53372212654637,420.16743427108344,421.32051871568837,13987125
2017-11-27,421.9192199707031,424.64672696207236,418.65953382295856,420.10091158143894,10237135
2017-11-28,418.3712158203125,421.9191652173352,416.04287310336076,421.25394135819363,10153618
2017-11-29,419.5465087890625,421.3204984361353,417.32903653271177,417.705996750598,8038351
2017-11-30,408.70306396484375,417.5286047513973,407.793895008569,417.5286047513973,20637767
2017-12-01,403.6250915527344,413.00501640411187,402.5607035470104,409.9892454537298,11114967
2017-12-04,399.85528564453125,405.26592105881963,397.9704254997438,405.13287628694917,10103208
2017-12-05,405.2215881347656,408.3482292069647,397.1278236382061,399.61138535038634,18306627
2017-12-06,410.96490478515625,412.58364599799967,403.0485029589091,403.58071172264016,24078081
2017-12-07,413.1379699707031,415.11152661288827,409.34607558549686,412.47271651216477,12095301
2017-12-08,408.4591369628906,415.53289214583106,407.59434583444363,414.15806638793333,12224184
2017-12-11,406.3081359863281,410.67658736801945,405.1550516881844,409.10216501931774,10792248
2017-12-12,406.06427001953125,412.0071148686445,402.69371322950445,406.2194889394363,15782031
2017-12-13,405.6429748535156,410.210964495055,403.8911592041954,406.64084040496624,9147866
2017-12-14,408.680908203125,410.18877875119625,403.02632703664835,407.5721720223421,10983157
2017-12-15,407.9047546386719,413.7589025674768,406.9955857069649,412.89408189561016,24408414
2017-12-18,408.4591369628906,413.62585762698393,382.58121498440875,404.4455303466906,18581421
2017-12-19,410.6544494628906,411.1201062069751,408.0156390981362,409.61223571638743,8891691
2017-12-20,407.1951599121094,411.29749243814445,406.68515491513307,410.63226852904495,10443493
2017-12-21,404.88897705078125,409.76743357252576,403.58067380346546,407.32819050916385,9071450
2017-12-22,408.1930236816406,409.08001849506155,403.27021874989356,405.6429394974131,10658428
2017-12-26,412.3618469238281,416.39765673232137,407.19512695641384,410.166548991512,11596338
2017-12-27,409.67877197265625,415.77680613836804,407.57217027768803,413.78110470548717,9520350
2017-12-28,409.87835693359375,414.40199835963494,407.6165362205732,410.34401371363435,15511891
2017-12-29,408.4812927246094,413.4706201123389,407.35038246405475,410.89836176420937,11089700
2018-01-01,403.4698181152344,409.2130659016349,402.4719526443566,409.2130659016349,9453202
2018-01-02,404.0907287597656,407.81610140165844,401.98412698380986,404.91120125887096,9499419
2018-01-03,405.7094421386719,410.6765950890468,404.9333180140867,410.2330829014358,13507800
2018-01-04,408.148681640625,408.813935162073,406.10860242016406,407.1951644220413,9008932
2018-01-05,409.45697021484375,411.0757408966286,408.12649282480197,408.8139204520637,7441284
2018-01-08,411.8075256347656,412.8940876209005,409.56787927181296,410.72096364863074,8827020
2018-01-09,417.3068542480469,418.61515752483297,409.7896169328094,411.6300993303302,14294571
2018-01-10,417.927734375,420.16738058344146,414.889789928457,418.2159980480723,11727682
2018-01-11,415.8876953125,418.060819343794,414.66805890689244,417.6838295147043,7849171
2018-01-12,420.8769836425781,422.56227675746726,416.1094272021357,418.21602879325684,15071161
2018-01-15,420.9434814453125,425.09016199435393,419.1916956467455,421.32047124384815,11120925
2018-01-16,409.3239440917969,420.3004644736042,408.01564077187857,420.3004644736042,10825151
2018-01-17,410.0113525390625,412.00708342406176,402.25017029629214,410.67660603572216,13204016
2018-01-18,407.8825988769531,412.2731952187889,405.84251962246645,412.007105647764,9381821
2018-01-19,413.0271301269531,414.4019557984737,408.9469717676224,409.34610610952126,9973533
2018-01-22,430.8556213378906,432.09740219223704,416.8855349177797,420.4334844451951,45700733
2018-01-23,436.06671142578125,439.481616345957,432.40789106951746,432.40789106951746,22526810
2018-01-24,428.5716857910156,435.40149623259526,426.9307407756454,435.40149623259526,14289485
2018-01-25,428.3720703125,431.07737338319106,424.0479669364315,429.25903551273973,13669901
2018-01-29,427.7511901855469,433.4279158253268,425.4450213195419,428.50514025500365,9897064
2018-01-30,421.49786376953125,428.3277027382647,420.87695855238144,428.3277027382647,9182956
2018-01-31,426.3320007324219,427.75117468971007,417.5729527381982,421.3204992134328,12551686
2018-02-01,418.59295654296875,431.34343575241496,415.37761907984697,427.19678488774923,16524809
2018-02-02,401.07489013671875,418.6373032124238,399.5891939206267,414.66801578669975,28965593
2018-02-05,400.0992431640625,404.6894363015321,391.07413501593584,396.48477099961235,19191099
2018-02-06,395.64215087890625,398.2587873243276,386.28440053525185,388.94538524559647,24062503
2018-02-07,396.6621398925781,401.54059643569394,394.7107572753318,400.27664144190334,15532284
2018-02-08,401.16363525390625,403.86896807654455,395.75299921361125,398.21441659293293,13825894
2018-02-09,398.19219970703125,400.03268200487656,392.9367535445166,394.2672604842568,11580639
2018-02-12,406.0198974609375,407.2173300906768,400.05487883734907,400.4762169140037,11877059
2018-02-14,414.0693054199219,417.99424450426716,408.45907339399974,409.3460681208835,22247829
2018-02-15,414.95635986328125,419.4356527934342,411.630121757543,415.84335471781264,13363743
2018-02-16,408.59222412109375,418.03867087945537,407.1730204508815,416.70816373800847,9628162
2018-02-19,411.1200866699219,413.3375588415747,405.1550681730884,408.45910230095075,8941900
2018-02-20,408.50347900390625,412.25102559002505,407.4834689705047,412.00711014725516,8458450
2018-02-21,412.16229248046875,413.5592922245848,408.96912906179,412.45055615997325,11917390
2018-02-22,409.94482421875,412.89407224413344,408.0156157508308,408.90261053188397,11196908
2018-02-23,414.3354187011719,415.9985376100109,409.23522093304183,410.41047939189673,10610664
2018-02-26,416.3089904785156,419.05867142839287,415.37764740847626,416.44203525923837,8435611
2018-02-27,421.5422058105469,423.89272266048624,416.1537445166383,416.44200818946643,14021366
2018-02-28,423.33837890625,424.4692890991404,418.30470355869073,419.5243102682801,56650480
2018-03-01,420.61090087890625,425.7110989617071,419.5243388702866,421.20963201242284,8956590
2018-03-05,409.8339538574219,421.38700093860916,408.72521778157744,418.2160116169969,12325694
2018-03-06,403.9576721191406,415.20028250694145,401.40758777250045,412.00711873824434,16019726
2018-03-07,394.59991455078125,403.2480625576209,393.84596448508796,403.2480625576209,15853546
2018-03-08,404.2237548828125,405.576436098988,396.174338004416,398.1035170280937,13283967
2018-03-09,404.95550537109375,407.72736041802426,404.04633644202084,405.753803650887,10638527
2018-03-12,412.5835876464844,413.82539805123406,406.9290368595872,408.0155987600097,8315150
2018-03-13,413.27105712890625,415.111569189153,408.61437125645455,413.29323125963253,11148731
2018-03-14,412.029296875,413.3597743903112,407.6608744828242,411.91842621580594,14724464
2018-03-15,404.3789367675781,412.2066412215828,403.58066811570774,410.23308451116765,12711836
2018-03-16,399.1678771972656,403.4476023335369,392.9589437094672,403.13713493566286,30814962
2018-03-19,397.1499938964844,402.20581378949987,395.59774563776773,399.5892073259202,12630833
2018-03-20,394.62200927734375,400.91963890010584,393.40240270191055,396.17425735878646,15192983
2018-03-21,397.7709045410156,400.1879440540117,396.1743374881591,396.86173555599413,14715126
2018-03-22,402.7602233886719,404.44551653498024,397.2608909398997,397.3717615936067,22129723
2018-03-23,396.4403991699219,399.14570219844364,394.31162351256916,394.9768474023797,23469999
2018-03-26,399.6336364746094,401.05281063999524,395.81956704859203,396.46264653250864,13227705
2018-03-27,399.0569763183594,403.91325838156274,397.81519554376683,402.33886568653753,15179544
2018-03-28,391.4732666015625,397.30524063751744,390.2758339322176,397.2830665066959,19160609
2018-04-02,396.0191345214844,399.56711434483736,393.1586120550127,396.0413086552557,12494499
2018-04-03,398.9461364746094,399.8996536584331,392.6041577389312,395.15427147403454,13922126
2018-04-04,396.8839111328125,404.37897474750747,395.61995604365944,401.23015928778466,14214534
2018-04-05,402.7823791503906,403.5806774256553,400.69795174579804,401.4075535021422,8527915
2018-04-06,404.024169921875,407.35037827785214,401.36321507908536,402.6936925004802,9664888
2018-04-09,406.2416687011719,407.5721758144763,404.71162400734875,404.71162400734875,7813897
2018-04-10,406.7073059082031,409.74525040187257,405.42117681879716,407.3060073923331,8455132
2018-04-11,412.82757568359375,413.6701926535805,406.2638257351455,408.81393959083795,13140816
2018-04-12,411.87408447265625,415.3998603057926,409.8783533656031,412.384089513023,10822592
2018-04-13,416.3755798339844,417.6395350591108,411.87411227564604,413.6480725755664,12616816
2018-04-16,415.5772399902344,416.8855729573003,411.78537469284015,414.42415554848446,8934275
2018-04-17,418.7703857421875,420.0787186530312,415.1115653908795,416.8855550427153,9599816
2018-04-18,415.9985656738281,420.5222067798712,414.6902327458218,419.21390345684597,7360987
2018-04-19,417.9056091308594,419.10304182559247,414.6680675423455,416.4864055182277,9802587
2018-04-20,411.519287109375,417.7060478962174,408.5478940534224,415.9986100364513,7326696
2018-04-23,415.11151123046875,418.814679359664,411.7853032709891,412.4505270998989,7674482
2018-04-24,430.2125549316406,432.71832045020943,414.66804564239425,415.0228613293041,19921115
2018-04-25,430.4122009277344,435.4236733280015,427.3299076735525,431.80920089006736,14079382
2018-04-26,432.5631408691406,438.1733443246489,426.75334061941896,431.5209270537312,34096999
2018-04-27,441.85430908203125,448.37368068079655,437.06454916162437,438.97158347812876,25518647
2018-04-30,427.2189636230469,440.2133583873013,425.7554119091687,435.5123246517616,19406069
2018-05-02,431.3878479003906,434.270544058522,427.99508753377586,428.85990822320747,13381914
2018-05-03,426.46502685546875,433.69400031859584,425.4228131623644,433.69400031859584,8634812
2018-05-04,423.0722961425781,427.8398524115372,421.32048069971574,427.01938001393205,8302649
2018-05-07,430.6339111328125,431.63177663521657,424.1367131041496,425.2454492618229,7683268
2018-05-08,428.90423583984375,435.5123336070661,428.0615893213411,433.5166027598153,10792648
2018-05-09,433.1618347167969,436.53239155645736,426.753333013599,428.37210384069573,9831044
2018-05-10,435.1353759765625,436.66545022157413,432.07525709152037,434.62537096487944,8781584
